NAME                                                       READY   STATUS              RESTARTS       AGE     IP               NODE                                 NOMINATED NODE   READINESS GATES
worker-75f95467fc-dhq48                                    1/1     Terminating         0              113m    172.21.27.1      openstudio-179d-worker-9rtc4-q8lhf   <none>           <none>
worker-75f95467fc-dhs4s                                    1/1     Running             0              86m     172.20.39.25     openstudio-179d-worker-9rtc4-znps8   <none>           <none>
worker-75f95467fc-dhw92                                    1/1     Terminating         0              112m    172.21.69.77     openstudio-179d-worker-9rtc4-fvs4q   <none>           <none>
worker-75f95467fc-dj74l                                    1/1     Terminating         0              113m    172.18.254.75    openstudio-179d-worker-9rtc4-h9m98   <none>           <none>
worker-75f95467fc-djfc2                                    1/1     Terminating         0              86m     172.20.242.85    openstudio-179d-worker-9rtc4-pl94r   <none>           <none>
worker-75f95467fc-djzqf                                    1/1     Terminating         0              162m    172.23.2.154     openstudio-179d-worker-9rtc4-9865m   <none>           <none>
worker-75f95467fc-dk7fk                                    1/1     Terminating         0              86m     172.22.237.87    openstudio-179d-worker-9rtc4-zfv7b   <none>           <none>
worker-75f95467fc-dkkth                                    1/1     Terminating         0              86m     172.20.39.23     openstudio-179d-worker-9rtc4-znps8   <none>           <none>
worker-75f95467fc-dkp75                                    1/1     Terminating         0              112m    172.21.69.70     openstudio-179d-worker-9rtc4-fvs4q   <none>           <none>
worker-75f95467fc-dllq9                                    1/1     Terminating         0              134m    172.16.183.196   openstudio-179d-worker-9rtc4-9nfhj   <none>           <none>
worker-75f95467fc-dlsrb                                    1/1     Running             0              85m     172.22.64.72     openstudio-179d-worker-9rtc4-hjgnv   <none>           <none>
worker-75f95467fc-dmrng                                    1/1     Terminating         0              85m     172.21.48.197    openstudio-179d-worker-9rtc4-4xwmp   <none>           <none>
worker-75f95467fc-dmtbj                                    1/1     Terminating         0              85m     172.22.47.66     openstudio-179d-worker-9rtc4-hdl6c   <none>           <none>
worker-75f95467fc-dp8fj                                    1/1     Terminating         0              112m    172.18.255.207   openstudio-179d-worker-9rtc4-b464t   <none>           <none>
worker-75f95467fc-dq2jg                                    1/1     Terminating         0              86m     172.20.51.207    openstudio-179d-worker-9rtc4-pbqpm   <none>           <none>
worker-75f95467fc-dq8mx                                    1/1     Terminating         0              113m    172.20.151.195   openstudio-179d-worker-9rtc4-qk8rq   <none>           <none>
worker-75f95467fc-dqktp                                    1/1     Terminating         0              112m    172.23.16.199    openstudio-179d-worker-9rtc4-j6zt2   <none>           <none>
worker-75f95467fc-dqrxk                                    1/1     Terminating         0              86m     172.19.213.83    openstudio-179d-worker-9rtc4-7lfrf   <none>           <none>
worker-75f95467fc-dqx7w                                    1/1     Terminating         0              112m    172.18.84.197    openstudio-179d-worker-9rtc4-xrdxf   <none>           <none>
worker-75f95467fc-dqz6q                                    1/1     Terminating         0              86m     172.18.98.85     openstudio-179d-worker-9rtc4-2ng7h   <none>           <none>
worker-75f95467fc-dsvl4                                    1/1     Running             0              86m     172.17.17.201    openstudio-179d-worker-9rtc4-zbpkv   <none>           <none>
worker-75f95467fc-dtfmz                                    1/1     Terminating         0              112m    172.22.200.71    openstudio-179d-worker-9rtc4-gg6xf   <none>           <none>
worker-75f95467fc-dtl5k                                    1/1     Terminating         0              86m     172.21.195.23    openstudio-179d-worker-9rtc4-s6dgq   <none>           <none>
worker-75f95467fc-dtn2l                                    1/1     Terminating         0              110m    172.19.170.141   openstudio-179d-worker-9rtc4-j22f2   <none>           <none>
worker-75f95467fc-dv5kx                                    1/1     Running             0              85m     172.21.219.136   openstudio-179d-worker-9rtc4-hksr2   <none>           <none>
worker-75f95467fc-dv8jx                                    1/1     Terminating         0              159m    172.19.135.161   openstudio-179d-worker-9rtc4-hcnbl   <none>           <none>
worker-75f95467fc-dvjxw                                    1/1     Terminating         0              86m     172.16.35.150    openstudio-179d-worker-9rtc4-h457w   <none>           <none>
worker-75f95467fc-dwdr5                                    1/1     Running             0              86m     172.23.67.212    openstudio-179d-worker-9rtc4-mftnc   <none>           <none>
worker-75f95467fc-dwf9s                                    1/1     Terminating         0              86m     172.16.151.148   openstudio-179d-worker-9rtc4-fmd5j   <none>           <none>
worker-75f95467fc-dwwlf                                    1/1     Terminating         0              86m     172.19.56.70     openstudio-179d-worker-9rtc4-9fqc7   <none>           <none>
worker-75f95467fc-dx5kd                                    1/1     Running             0              86m     172.19.136.2     openstudio-179d-worker-9rtc4-d8tkm   <none>           <none>
worker-75f95467fc-dxcc5                                    1/1     Running             0              2m22s   172.20.39.26     openstudio-179d-worker-9rtc4-znps8   <none>           <none>
worker-75f95467fc-dxczb                                    1/1     Terminating         0              113m    172.17.200.73    openstudio-179d-worker-9rtc4-lqgw6   <none>           <none>
worker-75f95467fc-dxvz6                                    1/1     Terminating         0              86m     172.18.106.24    openstudio-179d-worker-9rtc4-2fg84   <none>           <none>
worker-75f95467fc-f45zs                                    1/1     Terminating         0              86m     172.20.39.19     openstudio-179d-worker-9rtc4-znps8   <none>           <none>
worker-75f95467fc-f4v2r                                    1/1     Running             0              112m    172.18.131.72    openstudio-179d-worker-9rtc4-g5kmv   <none>           <none>
worker-75f95467fc-f56ww                                    1/1     Terminating         0              86m     172.23.94.134    openstudio-179d-worker-9rtc4-bzvqk   <none>           <none>
worker-75f95467fc-f5n4k                                    1/1     Terminating         0              86m     172.20.168.23    openstudio-179d-worker-9rtc4-46hcl   <none>           <none>
worker-75f95467fc-f76x2                                    1/1     Running             0              86m     172.19.56.65     openstudio-179d-worker-9rtc4-9fqc7   <none>           <none>
worker-75f95467fc-f7wmg                                    1/1     Terminating         0              86m     172.22.82.24     openstudio-179d-worker-9rtc4-wf7lx   <none>           <none>
worker-75f95467fc-f7xs9                                    1/1     Running             0              7m38s   172.16.148.216   openstudio-179d-worker-9rtc4-vkfwc   <none>           <none>
